sample_id,Animal_No,body_weight,body_weight_change_percent,body_weight_change,genotype,diet,date_time,XT+YT,XT,VO2(3),VCO2(3),Temp,RER,H(3),Flow,Feed1,Drink
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 22:26:00,1975,1499,122,119,22.7,0.981,0.612,0.45,0.2,0.11
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 22:36:00,851,420,99,97,22.7,0.981,0.499,0.43,0,0.08
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 22:46:00,2702,1736,91,89,22.8,0.977,0.457,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 22:56:00,2327,1145,114,112,22.7,0.981,0.572,0.45,0,0.06
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 23:06:00,2132,1100,120,116,22.7,0.967,0.599,0.46,0,0.04
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 23:16:00,1747,791,114,110,22.7,0.969,0.57,0.46,0.04,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 23:26:00,971,461,131,125,22.7,0.957,0.655,0.46,0.1,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 23:36:00,1734,710,122,117,22.8,0.963,0.61,0.46,0.1,0.1
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 23:46:00,2727,1623,101,98,22.8,0.971,0.506,0.42,0.03,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-15 23:56:00,3840,2744,112,108,22.8,0.963,0.559,0.45,0.09,0.12
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 00:06:00,2656,1482,106,103,22.8,0.966,0.532,0.45,0,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 00:16:00,3164,1951,105,102,22.8,0.965,0.527,0.44,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 00:26:00,1415,766,121,115,22.7,0.949,0.603,0.45,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 00:36:00,261,234,117,112,22.9,0.953,0.585,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 00:46:00,123,113,87,82,22.9,0.935,0.435,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 00:56:00,115,114,81,75,22.9,0.924,0.404,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 01:06:00,115,114,76,70,22.9,0.92,0.376,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 01:16:00,214,184,81,75,22.9,0.928,0.403,0.42,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 01:26:00,110,110,81,73,22.9,0.906,0.399,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 01:36:00,153,139,86,77,22.9,0.9,0.422,0.47,0.06,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 01:46:00,1844,963,85,79,22.9,0.926,0.421,0.45,0.23,0.05
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 01:56:00,1130,508,99,94,22.9,0.955,0.494,0.45,0.04,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 02:06:00,38,19,86,81,22.9,0.949,0.428,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 02:16:00,19,11,90,84,22.9,0.933,0.446,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 02:26:00,10,7,73,69,22.9,0.946,0.365,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 02:36:00,22,7,68,64,22.9,0.943,0.34,0.42,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 02:46:00,219,109,87,83,22.9,0.952,0.433,0.44,0,0.05
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 02:56:00,0,0,87,82,22.9,0.942,0.432,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 03:06:00,25,20,75,68,22.9,0.913,0.371,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 03:16:00,42,8,66,62,22.9,0.939,0.331,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 03:26:00,73,30,73,68,22.9,0.93,0.361,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 03:36:00,212,73,79,71,22.9,0.905,0.39,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 03:46:00,15,12,72,67,22.9,0.933,0.359,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 03:56:00,25,15,80,73,22.9,0.922,0.395,0.43,0,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 04:06:00,342,102,95,89,22.9,0.936,0.473,0.46,0.03,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 04:16:00,1487,615,87,82,22.9,0.943,0.432,0.44,0,0.12
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 04:26:00,1126,698,115,105,22.8,0.919,0.569,0.45,0.05,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 04:36:00,183,87,103,95,22.9,0.916,0.511,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 04:46:00,73,73,76,69,22.9,0.905,0.374,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 04:56:00,89,67,82,74,22.9,0.906,0.404,0.46,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 05:06:00,133,111,74,65,22.9,0.875,0.366,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 05:16:00,264,191,77,68,22.9,0.889,0.378,0.44,0.12,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 05:26:00,90,80,76,71,22.9,0.925,0.378,0.44,0,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 05:36:00,454,347,88,83,22.9,0.939,0.438,0.44,0.14,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 05:46:00,1908,1219,97,94,22.9,0.969,0.488,0.43,0.01,0.23
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 05:56:00,901,813,127,120,22.8,0.939,0.635,0.45,0.05,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 06:06:00,1864,1100,129,122,22.8,0.944,0.642,0.46,0.04,0.09
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 06:16:00,806,439,127,118,22.8,0.926,0.633,0.44,0.15,0.1
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 06:26:00,83,48,120,111,22.9,0.93,0.596,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 06:36:00,1,1,87,81,22.9,0.93,0.431,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 06:46:00,5,4,72,67,23,0.937,0.358,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 06:56:00,3,3,69,64,23,0.931,0.342,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 07:06:00,33,15,67,64,22.9,0.952,0.337,0.44,0.06,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 07:16:00,355,149,87,81,23,0.938,0.432,0.45,0.07,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 07:26:00,1051,600,99,92,23,0.935,0.491,0.46,0.02,0.14
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 07:36:00,10,10,84,79,23,0.935,0.419,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 07:46:00,0,0,79,75,23,0.948,0.394,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 07:56:00,0,0,76,72,22.9,0.936,0.381,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 08:06:00,9,3,80,72,22.9,0.906,0.394,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 08:16:00,31,24,76,68,22.9,0.892,0.377,0.46,0.11,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 08:26:00,1446,801,83,77,23,0.93,0.412,0.44,0.01,0.13
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 08:36:00,952,603,104,97,23,0.936,0.518,0.47,0.04,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 08:46:00,93,67,92,85,23,0.924,0.456,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 08:56:00,6,6,82,75,23,0.918,0.404,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 09:06:00,17,10,72,65,23,0.905,0.354,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 09:16:00,9,9,69,61,23,0.883,0.341,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 09:26:00,9,7,71,62,23,0.87,0.35,0.45,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 09:36:00,36,27,65,55,23,0.854,0.316,0.44,0.07,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 09:46:00,768,447,87,79,23,0.904,0.429,0.44,0.07,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 09:56:00,139,103,95,87,23.1,0.915,0.469,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 10:06:00,84,75,78,72,23,0.92,0.387,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 10:16:00,61,58,73,65,23,0.892,0.358,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 10:26:00,52,50,69,61,23,0.888,0.34,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 10:36:00,73,62,73,64,23,0.879,0.357,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 10:46:00,83,78,66,58,23,0.88,0.325,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 10:56:00,65,65,73,62,23,0.859,0.356,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 11:06:00,217,161,75,66,23,0.883,0.37,0.46,0.06,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 11:16:00,48,48,70,63,23,0.893,0.345,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 11:26:00,67,61,69,60,23,0.874,0.337,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 11:36:00,63,63,70,62,23,0.888,0.342,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 11:46:00,71,71,73,64,23,0.876,0.36,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 11:56:00,52,52,67,60,23,0.899,0.33,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 12:06:00,90,69,74,67,23,0.895,0.367,0.44,0.08,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 12:16:00,1050,631,73,66,23,0.907,0.36,0.45,0,0.04
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 12:26:00,43,42,84,75,23,0.897,0.413,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 12:36:00,60,59,78,68,23,0.868,0.384,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 12:46:00,53,53,73,63,23,0.863,0.359,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 12:56:00,54,51,71,61,23,0.861,0.346,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 13:06:00,155,106,72,63,22.9,0.871,0.352,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 13:16:00,219,133,75,68,23,0.895,0.372,0.44,0.02,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 13:26:00,56,56,74,65,23,0.879,0.365,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 13:36:00,62,62,71,61,23,0.864,0.348,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 13:46:00,74,72,76,67,23,0.879,0.375,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 13:56:00,84,72,72,63,23,0.87,0.354,0.45,0.03,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 14:06:00,54,54,66,58,23,0.879,0.326,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 14:16:00,60,59,67,58,23,0.871,0.329,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 14:26:00,181,134,65,59,23,0.906,0.323,0.45,0.01,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 14:36:00,70,67,82,73,23,0.89,0.403,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 14:46:00,49,49,68,57,23,0.849,0.33,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 14:56:00,50,50,69,57,23,0.828,0.334,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 15:06:00,46,46,69,57,23,0.834,0.333,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 15:16:00,56,55,73,59,23,0.807,0.354,0.45,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 15:26:00,49,48,69,57,23,0.822,0.335,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 15:36:00,51,51,65,53,23,0.817,0.317,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 15:46:00,63,63,64,53,23,0.828,0.31,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 15:56:00,63,60,64,56,23,0.87,0.314,0.45,0.02,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 16:06:00,737,436,78,70,23,0.902,0.384,0.43,0.18,0.04
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 16:16:00,1955,1175,82,75,23,0.921,0.405,0.46,0.03,0.16
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 16:26:00,225,179,100,92,23,0.923,0.497,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 16:36:00,76,68,102,94,23.1,0.921,0.506,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 16:46:00,61,61,80,73,23.1,0.907,0.397,0.45,0,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 16:56:00,55,55,81,76,23,0.93,0.405,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 17:06:00,56,56,66,58,23,0.88,0.324,0.44,0.16,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 17:16:00,63,63,67,62,23,0.921,0.332,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 17:26:00,63,62,80,79,23,0.98,0.404,0.46,0.04,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 17:36:00,156,120,75,72,23,0.966,0.375,0.44,0,0.02
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 17:46:00,51,48,80,77,23,0.964,0.399,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 17:56:00,230,152,82,78,23,0.951,0.409,0.45,0.02,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 18:06:00,375,261,79,77,23,0.967,0.397,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 18:16:00,2132,1636,93,89,23,0.954,0.464,0.45,0.09,0.13
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 18:26:00,1313,958,86,82,22.9,0.955,0.432,0.44,0.05,0.09
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 18:36:00,640,409,119,112,22.9,0.94,0.595,0.46,0.1,0.04
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 18:46:00,227,65,108,102,23,0.944,0.54,0.46,0,0.02
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 18:56:00,4,2,90,85,23,0.939,0.451,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 19:06:00,174,53,75,70,23,0.934,0.374,0.44,0.05,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 19:16:00,304,111,89,85,23,0.948,0.446,0.44,0.06,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 19:26:00,8,6,85,83,23,0.978,0.428,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 19:36:00,535,249,82,81,23,0.989,0.413,0.45,0.16,0.13
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 19:46:00,139,84,103,101,23,0.977,0.518,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 19:56:00,91,36,87,85,23,0.976,0.437,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 20:06:00,41,15,74,71,23,0.964,0.371,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 20:16:00,944,263,85,84,23,0.993,0.426,0.43,0.16,0.14
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 20:26:00,991,384,119,120,22.9,1.011,0.601,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 20:36:00,728,379,88,86,22.7,0.972,0.443,0.46,0.01,0.07
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 20:46:00,1222,735,129,127,22.8,0.985,0.649,0.46,0.21,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 20:56:00,1821,959,82,80,22.8,0.982,0.411,0.45,0,0.16
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 21:06:00,565,305,112,110,22.7,0.976,0.563,0.45,0.1,0.06
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 21:16:00,232,97,122,120,22.9,0.985,0.613,0.45,0.03,0.01
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 21:26:00,69,26,99,97,22.9,0.982,0.495,0.46,0.04,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 21:36:00,97,17,89,87,22.9,0.978,0.448,0.43,0.06,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 21:46:00,12,9,79,77,22.9,0.984,0.396,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 21:56:00,1,1,81,78,22.9,0.969,0.405,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 22:06:00,39,22,83,83,22.9,0.997,0.418,0.45,0.07,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 22:16:00,985,557,84,82,22.9,0.978,0.421,0.46,0.1,0.09
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 22:26:00,47,34,89,89,22.9,0.992,0.45,0.42,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 22:36:00,68,45,82,81,22.9,0.995,0.412,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 22:46:00,888,619,98,99,22.9,1.007,0.496,0.46,0.18,0.22
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 22:56:00,1052,597,91,92,22.9,1.013,0.461,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 23:06:00,1924,1271,115,115,22.8,0.994,0.582,0.46,0,0.09
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 23:16:00,1151,765,103,100,22.7,0.975,0.517,0.46,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 23:26:00,508,303,128,124,22.8,0.968,0.639,0.44,0.23,0.06
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 23:36:00,56,32,129,126,22.9,0.977,0.648,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 23:46:00,60,30,82,79,22.9,0.964,0.413,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-16 23:56:00,30,18,78,76,22.9,0.986,0.39,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 00:06:00,34,23,77,76,22.9,0.978,0.388,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 00:16:00,176,71,86,85,22.9,0.99,0.433,0.45,0.13,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 00:26:00,2547,1564,94,95,22.9,1.002,0.476,0.46,0.03,0.19
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 00:36:00,1582,1190,89,87,22.9,0.976,0.447,0.45,0,0.05
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 00:46:00,1681,1081,123,120,22.8,0.974,0.617,0.45,0.01,0.02
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 00:56:00,182,101,124,120,22.8,0.967,0.62,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 01:06:00,37,18,108,104,22.9,0.964,0.54,0.44,0.04,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 01:16:00,2,1,87,82,22.9,0.95,0.433,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 01:26:00,23,20,77,74,22.9,0.951,0.387,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 01:36:00,0,0,75,70,22.9,0.944,0.372,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 01:46:00,12,8,85,82,22.9,0.965,0.428,0.45,0.03,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 01:56:00,115,82,85,84,22.9,0.981,0.429,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 02:06:00,0,0,84,80,22.9,0.958,0.419,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 02:16:00,32,15,79,75,22.9,0.951,0.394,0.45,0.16,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 02:26:00,917,576,90,87,22.9,0.962,0.451,0.44,0,0.15
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 02:36:00,2199,1414,90,88,22.9,0.977,0.453,0.45,0,0.09
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 02:46:00,426,263,99,93,22.9,0.943,0.492,0.44,0,0.04
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 02:56:00,0,0,91,86,22.9,0.945,0.455,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 03:06:00,4,2,79,74,22.9,0.936,0.395,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 03:16:00,29,19,86,81,22.9,0.938,0.429,0.45,0.11,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 03:26:00,0,0,83,79,22.9,0.954,0.416,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 03:36:00,26,10,86,82,22.9,0.961,0.429,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 03:46:00,199,87,100,97,23,0.975,0.5,0.46,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 03:56:00,32,22,80,76,23,0.953,0.398,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 04:06:00,103,53,79,76,23,0.964,0.396,0.45,0.15,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 04:16:00,187,129,85,81,23,0.951,0.425,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 04:26:00,2,1,76,73,23,0.961,0.382,0.43,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 04:36:00,0,0,85,80,22.9,0.948,0.423,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 04:46:00,6,6,82,79,23,0.958,0.412,0.45,0.12,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 04:56:00,21,14,82,79,22.9,0.958,0.412,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 05:06:00,1103,474,88,86,23,0.98,0.44,0.45,0,0.24
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 05:16:00,9,9,97,92,23,0.944,0.486,0.47,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 05:26:00,224,96,86,83,23,0.962,0.432,0.48,0.15,0.06
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 05:36:00,2025,875,87,85,23,0.975,0.438,0.46,0.01,0.07
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 05:46:00,4047,1597,111,108,22.9,0.969,0.559,0.46,0.06,0.05
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 05:56:00,1289,789,113,106,22.8,0.942,0.561,0.44,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 06:06:00,1770,1150,120,115,22.8,0.962,0.601,0.46,0,0.11
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 06:16:00,571,360,110,104,22.8,0.948,0.547,0.45,0,0.03
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 06:26:00,0,0,102,95,23,0.926,0.508,0.45,0,0
Box-19,21,30.6,55.7,0.639,C57Bl6n,chow,2017-03-17 06:36:00,0,0,78,71,23,0.912,0.387,0.47,0,0
